college,lnwage,propensity,weight
0,9.210440366976517,0.07460169614834566,1.080615769272368
0,9.392745258631441,0.44478255016569135,1.8010961296306989
0,9.90353755128617,0.16306288764322469,1.1948329034950396
0,6.90875477931522,0.5091667861027946,2.0373519388796475
1,10.819798284210286,0.3839025386873144,2.6048277862900306
0,11.156264806643742,0.06382520002884365,1.0681765841494666
0,9.23024103368252,0.03216944155273242,1.0332387123675277
1,11.289794413577894,0.8260396276412345,1.2105956742723243
0,9.105090961257085,0.5019300352200341,2.0077500566446993
1,12.100717685412471,0.4392055012593474,2.276838512114874
0,11.51293546492023,0.1904257751575133,1.2352171911038339
1,11.775297421715827,0.7069976404500512,1.4144318775426652
1,10.915106645867503,0.612672476871365,1.6321934438878953
1,11.156264806643742,0.7266991951124927,1.3760851900285929
1,11.184435286790631,0.2413982231558741,4.142532562695321
0,11.461642696843066,0.6175907612841015,2.6149995835820414
1,11.695255355062795,0.8155348426749154,1.226189179998794
0,11.472113887062386,0.2599287241222814,1.3512212034091013
0,0.0,0.046371166509900676,1.0486260113803303
1,11.267037714175425,0.612672476871365,1.6321934438878953
1,11.002116507732017,0.5237458343711929,1.9093230616346493
1,11.156264806643742,0.7717757915777808,1.295713095581359
1,11.775297421715827,0.30554447859604866,3.2728459195038195
1,10.915106645867503,0.9357798028648843,1.0686274665669273
1,11.571203807011969,0.24273800813756058,4.119667981428339
0,10.819798284210286,0.612672476871365,2.581794322083047
0,8.006700845440367,0.05418052302619061,1.0572842115702075
0,10.518700218288165,0.030929289104794176,1.0319164419655429
0,8.006700845440367,0.05936441074735176,1.0631109554280398
0,11.002116507732017,0.07640238558126407,1.0827225886993523
0,10.819798284210286,0.5094376624769696,2.038476914165986
0,10.819798284210286,0.4878092861214844,1.9523977551791107
0,8.922791623969637,0.15558619682543634,1.184253497799908
0,10.915106645867503,0.05615446853779128,1.059495401170991
0,10.373522431293592,0.11335068769462006,1.1278416236515163
0,11.225256725762893,0.28296643286347306,1.3946348481194533
0,10.596659732783579,0.21790086853805582,1.2786102934684802
0,10.463131911491967,0.44070772410423226,1.787973914709247
1,10.819798284210286,0.8604362264510391,1.1622011826775431
0,10.819798284210286,0.2434857847444408,1.3218522267452548
1,11.156264806643742,0.5674079081823419,1.7624005333366637
1,10.819798284210286,0.6734040939044539,1.4849924570578648
0,10.12667110305036,0.8658148069064011,7.452387084933171
1,11.314486721293981,0.7138965508787258,1.400763176077981
0,9.90353755128617,0.17385248755075847,1.2104375852144684
0,10.165890277802454,0.6242553336875142,2.6613817564301923
1,11.156264806643742,0.8469458897442912,1.1807129736492596
0,10.308985993422082,0.4333474484182709,1.7647498404598088
1,11.156264806643742,0.6786574883283116,1.4734973343670432
1,11.289794413577894,0.4082099079107192,2.449720059755906
1,11.050905878263567,0.8994752361725166,1.1117593456549626
0,10.666184116368278,0.2974162664333209,1.423317893973266
1,11.002116507732017,0.7954495189488601,1.2571508011236734
0,11.264476926102367,0.6064544450487473,2.5410018927132008
0,10.463131911491967,0.5772670063009292,2.3655593835948983
0,11.350418300109132,0.9003602237267319,10.036152602926759
1,10.596659732783579,0.25991940780672224,3.847346408020468
0,9.90353755128617,0.09786832922724079,1.1084856372943956
0,10.954326659732555,0.4919543529184596,1.968327070105773
